0.003844,0.229742,1.4e-05,2.383963,2.041961,-0.008597
0.006811,0.229199,1e-05,-2.480588,-1.926315,0.009311
0.009106,0.228559,-0.0,-2.552138,-1.826157,0.004063
0.011463,0.227701,-1.1e-05,-2.617967,-1.728182,-0.003116
0.013041,0.227004,-1.6e-05,-2.671812,-1.645822,-0.008109
0.014775,0.226094,-1.7e-05,-2.718344,-1.570361,-0.009831
0.015451,0.225698,-1.6e-05,-2.74407,-1.527327,-0.01009
0.016377,0.225108,-1.4e-05,-2.763287,-1.493035,-0.008767
0.017295,0.224506,-1.2e-05,-2.801463,-1.420602,-0.007374
0.018046,0.223938,-1e-05,-2.816723,-1.390938,-0.006575
0.01879,0.223361,-8e-06,-2.837265,-1.347623,-0.005199
0.019721,0.222594,-7e-06,-2.866742,-1.283481,-0.004205
0.020493,0.221891,-7e-06,-2.885496,-1.240793,-0.003857
0.021248,0.221169,-6e-06,-2.909784,-1.183073,-0.003588
0.02179,0.2206,-6e-06,-2.926931,-1.140938,-0.003713
0.022466,0.219846,-5e-06,-2.937307,-1.114245,-0.003238
0.023138,0.219088,-5e-06,2.962425,1.042421,0.003387
0.023632,0.218454,-3e-06,2.97485,1.005522,0.002597
0.024086,0.217843,-2e-06,2.980791,0.989397,0.001333
0.024571,0.217194,-1e-06,2.998707,0.933145,0.000569
0.025024,0.216522,-0.0,-3.013466,-0.887359,0.000444
0.025426,0.215879,-0.0,-3.019945,-0.860436,0.000857
0.025996,0.214946,-2e-06,-3.034152,-0.80544,4.6e-05
0.026383,0.214261,-4e-06,-3.048689,-0.749284,-0.001304
0.026893,0.213246,-6e-06,-3.057198,-0.712839,-0.002709
0.027395,0.212226,-8e-06,3.077872,0.62664,0.005177
0.027877,0.211026,-7e-06,3.086232,0.583466,0.004165
0.028345,0.20982,-5e-06,-3.102389,-0.491992,-0.002831
0.028664,0.208769,-5e-06,-3.107055,-0.461393,-0.003023
0.02898,0.207717,-6e-06,-3.112804,-0.397734,-0.002576
0.029153,0.207033,-8e-06,-3.118196,-0.354066,-0.00408
0.029438,0.20573,-1.2e-05,-3.125687,-0.289982,-0.006896
0.029631,0.204649,-1.4e-05,3.133128,0.223677,0.008727
0.02976,0.203655,-1.4e-05,3.134248,0.18325,0.00836
0.029819,0.203127,-1.2e-05,3.135471,0.160106,0.007589
0.029924,0.202069,-1e-05,3.138724,0.080451,0.006059
0.029966,0.200779,-7e-06,3.139552,0.035207,0.004461
0.02999,0.199489,-5e-06,-3.139441,0.053731,-0.002896
0.029925,0.198237,-7e-06,-3.13841,0.097685,-0.004312
0.029842,0.196986,-1e-05,-3.136368,0.168503,-0.005632
0.02978,0.19644,-1e-05,-3.134935,0.203873,-0.006019
0.029648,0.195508,-1e-05,3.131283,-0.243678,0.006178
0.029585,0.195121,-1e-05,3.129704,-0.261589,0.005976
0.029453,0.194348,-1e-05,3.123663,-0.309725,0.005366
0.029324,0.193733,-8e-06,3.118779,-0.351973,0.004384
0.029046,0.19259,-5e-06,3.114263,-0.390668,0.002258
0.028755,0.19145,-2e-06,3.103223,-0.483308,0.000596
0.02835,0.190264,-1e-06,3.096612,-0.524432,-4.6e-05
0.027933,0.189083,0.0,3.081869,-0.608958,-0.000476
0.027532,0.18815,0.0,3.076548,-0.635323,-0.000536
0.027131,0.187217,1e-06,-3.061565,0.700347,0.000219
0.026784,0.18651,0.0,-3.05225,0.740576,-1.2e-05
0.026418,0.185812,-1e-06,-3.0408,0.783384,-0.000582
0.025974,0.185025,-2e-06,-3.034011,0.809484,-0.001583
0.025526,0.184239,-4e-06,-3.012434,0.889126,-0.002233
0.024802,0.183166,-5e-06,-3.001008,0.927306,-0.003189
0.024069,0.182098,-6e-06,2.973007,-1.014931,0.003817
0.023284,0.181119,-7e-06,2.958479,-1.056373,0.004405
0.022484,0.18015,-8e-06,2.933394,-1.12389,0.004958
0.022113,0.179745,-9e-06,2.923228,-1.149651,0.005306
0.021564,0.179164,-1e-05,2.905615,-1.192781,0.005717
0.021029,0.178634,-1e-05,2.895996,-1.215951,0.006126
0.020311,0.177932,-1.1e-05,2.865315,-1.282766,0.005595
0.019441,0.17718,-1e-05,2.849363,-1.318175,0.005442
0.018564,0.176437,-1e-05,2.811391,-1.398598,0.005609
0.017491,0.175657,-1e-05,2.789854,-1.440954,0.005771
0.016406,0.174895,-1.1e-05,2.755356,-1.507131,0.006479
0.015966,0.174619,-1.1e-05,2.74114,-1.532566,0.006863
0.015186,0.174148,-1.2e-05,2.722222,-1.565931,0.007777
0.014846,0.173952,-1.3e-05,2.712512,-1.582423,0.00806
0.014163,0.173568,-1.4e-05,2.684262,-1.628172,0.008028
0.013464,0.173213,-1.5e-05,2.664221,-1.658195,0.007207
0.012546,0.172769,-1.4e-05,2.641833,-1.694063,0.007111
0.011621,0.172343,-1.4e-05,2.594523,-1.762213,0.004785
0.010454,0.171905,-1.1e-05,2.572969,-1.79487,0.003136
0.009283,0.171477,-8e-06,2.52086,-1.866897,0.000404
0.008046,0.171124,-3e-06,2.494705,-1.903677,-0.002039
0.006804,0.17079,1e-06,2.454706,-1.959031,-0.002788
0.006286,0.170676,2e-06,2.435512,-1.984324,-0.002565
0.00538,0.170498,3e-06,-2.410114,2.01324,0.001704
0.004995,0.170429,3e-06,-2.393423,2.033254,0.001728
0.00422,0.170307,3e-06,-2.358043,2.072288,-0.000245
0.002939,0.170159,1e-06,-2.312118,2.123172,-0.00339
0.002398,0.17012,-1e-06,-2.304144,2.132286,-0.004346
0.001316,0.17004,-5e-06,2.25218,-2.188739,0.002245
0.000156,0.170025,-5e-06,2.222431,-2.218894,0.002479
-0.001004,0.170028,-6e-06,2.166656,-2.270307,-0.000812
-0.001834,0.170078,-3e-06,2.142905,-2.293526,-0.001919
-0.002663,0.17014,-1e-06,2.115104,-2.319861,-0.00316
-0.003756,0.170245,2e-06,2.063027,-2.368758,-0.003267
-0.005151,0.170455,5e-06,-2.006223,2.413851,-0.000421
-0.005979,0.170618,3e-06,-1.982929,2.43372,-0.000873
-0.006804,0.17079,2e-06,-1.930377,2.474734,-0.003657
-0.007961,0.171101,-3e-06,-1.897344,2.502026,-0.005593
-0.009112,0.171429,-7e-06,1.835059,-2.549037,0.005856
-0.010075,0.171767,-1e-05,1.806578,-2.568169,0.00706
-0.011035,0.172115,-1.3e-05,1.754958,-2.601757,0.006595
-0.011905,0.172475,-1.4e-05,1.709058,-2.630429,0.004853
-0.01283,0.1729,-1.5e-05,1.671021,-2.654797,0.005088
-0.013746,0.173347,-1.5e-05,1.618256,-2.686272,0.003015
-0.014435,0.173721,-1.4e-05,1.583174,-2.707281,0.0024
-0.015343,0.174245,-1.3e-05,1.551199,-2.726288,0.001788
-0.016244,0.17478,-1.1e-05,1.471706,-2.770714,0.001611
-0.016326,0.174838,-1.1e-05,1.473196,-2.770409,0.002669
-0.017417,0.175604,-1.1e-05,1.430629,-2.792773,0.002556
-0.018496,0.176387,-1e-05,1.350388,-2.832758,0.002925
-0.019336,0.177093,-1.1e-05,1.315084,-2.849099,0.002909
-0.020168,0.177809,-1.1e-05,1.256432,-2.874836,0.001596
-0.020682,0.178293,-1e-05,1.224979,-2.888455,0.001294
-0.021467,0.179062,-1e-05,1.169685,-2.911508,0.000684
-0.021735,0.179348,-9e-06,1.166967,-2.912819,0.00062
-0.022278,0.179914,-8e-06,1.098951,-2.939386,-0.000185
-0.023135,0.180937,-7e-06,1.054987,-2.956227,-0.00047
-0.023976,0.181974,-5e-06,0.96772,-2.986607,-0.001082
-0.024693,0.183005,-3e-06,0.92782,-2.999892,-0.001244
-0.025398,0.184045,-2e-06,0.846616,-3.024505,-0.001056
-0.025867,0.184848,-1e-06,0.823471,-3.031281,-0.001383
-0.026336,0.185651,-0.0,0.767079,-3.046409,-0.001789
-0.026708,0.186356,1e-06,0.723136,-3.057233,-0.001615
-0.027058,0.187073,2e-06,-0.677967,3.06705,-0.001325
-0.027411,0.187859,1e-06,-0.648304,3.073512,-0.001529
-0.027756,0.188649,-0.0,-0.597953,3.084012,0.000217
-0.028093,0.189506,-0.0,-0.537894,3.094839,-0.001493
-0.02845,0.190552,-1e-06,0.49931,-3.10158,0.001745
-0.028795,0.191604,-2e-06,0.418563,-3.113305,0.004352
-0.029086,0.192743,-6e-06,0.375904,-3.117336,0.004737
-0.02936,0.193887,-9e-06,0.310573,-3.122996,0.003042
-0.029465,0.194427,-1e-05,0.282774,-3.125153,0.002313
-0.029598,0.195188,-1.1e-05,0.240498,-3.128171,0.000448
-0.029695,0.195852,-1.1e-05,0.22048,-3.129701,0.000462
-0.029821,0.196736,-1.1e-05,0.142657,-3.134174,-0.002238
-0.029914,0.198036,-9e-06,0.099687,-3.136696,-0.002141
-0.029992,0.199336,-7e-06,0.008319,-3.13915,0.001216
-0.029982,0.200199,-7e-06,-0.022478,-3.138739,0.001388
-0.029962,0.201061,-8e-06,-0.06268,-3.137823,0.004311
-0.029909,0.202228,-1.2e-05,-0.13595,-3.134219,0.002124
-0.029804,0.203285,-1.3e-05,-0.180919,-3.131185,0.002293
-0.029675,0.204339,-1.5e-05,-0.237468,-3.126917,-0.003595
-0.029589,0.204882,-1.4e-05,-0.265019,-3.125079,-0.004275
-0.029449,0.205673,-1.2e-05,-0.318434,-3.120875,-0.005977
-0.029285,0.20642,-1e-05,-0.342091,-3.119455,-0.00587
-0.029062,0.207415,-6e-06,-0.41809,-3.111313,-0.002035
-0.028732,0.208544,-5e-06,-0.454252,-3.10672,-0.001908
-0.028394,0.209672,-4e-06,-0.540812,-3.092973,0.001395
-0.027946,0.210846,-6e-06,-0.582485,-3.084783,0.001215
-0.027484,0.212014,-7e-06,-0.663941,-3.068052,-0.001763
-0.027158,0.212705,-7e-06,-0.692638,-3.062222,-0.003971
-0.026808,0.213423,-5e-06,-0.724774,-3.055395,-0.003969
-0.026447,0.214136,-4e-06,-0.769629,-3.045248,-0.004105
-0.026064,0.214836,-2e-06,0.825454,3.031129,0.00324
-0.02583,0.215219,-1e-06,0.841742,3.026671,0.00083
-0.025326,0.216034,-0.0,0.86622,3.019576,0.000581
-0.024822,0.216848,0.0,-0.952775,-2.993482,0.002473
-0.024047,0.217895,-2e-06,-0.991615,-2.979923,0.002009
-0.023263,0.218936,-4e-06,-1.078096,-2.949012,0.000806
-0.022417,0.219902,-5e-06,-1.119886,-2.933006,-0.000449
-0.021575,0.220834,-6e-06,-1.188344,-2.905846,-0.000879
-0.020908,0.221499,-6e-06,-1.236848,-2.885324,-0.000454
-0.02016,0.222192,-7e-06,-1.276142,-2.867894,-0.000655
-0.019399,0.22287,-8e-06,-1.33866,-2.838753,-0.000112
-0.01848,0.223603,-9e-06,-1.376655,-2.819819,-0.000459
-0.017549,0.224323,-1.1e-05,-1.446916,-2.783559,-0.000341
-0.0169,0.224764,-1.2e-05,-1.474658,-2.768301,-0.000675
-0.016115,0.225282,-1.4e-05,-1.512517,-2.747041,-0.001335
-0.015318,0.225781,-1.6e-05,-1.556392,-2.722326,-0.003579
-0.014844,0.226057,-1.6e-05,-1.585169,-2.705863,-0.00486
-0.013986,0.226529,-1.7e-05,-1.630258,-2.679383,-0.00635
-0.013601,0.226724,-1.6e-05,-1.641846,-2.672325,-0.006095
-0.012832,0.227112,-1.6e-05,-1.705921,-2.633859,-0.009726
-0.010584,0.228063,-8e-06,-1.8365,-2.548776,-0.008763
-0.006117,0.229361,1.2e-05,2.028575,2.269543,0.178488
0.005248,0.229536,0.001699,2.427342,1.994265,-0.003567
0.007806,0.228966,0.001695,-2.515095,-1.88021,0.002514
0.010445,0.228123,0.00169,-2.595687,-1.76548,-0.000889
0.012765,0.227147,0.001685,-2.668488,-1.654289,-0.004775
0.015089,0.225926,0.001685,-2.739067,-1.537101,-0.006089
0.017407,0.224433,0.001688,-2.807299,-1.40974,-0.004183
0.018563,0.22353,0.00169,-2.830335,-1.362294,-0.003028
0.019729,0.222588,0.00169,-2.869978,-1.276838,-0.002541
0.020565,0.221805,0.00169,-2.882657,-1.247841,-0.002288
0.021401,0.221022,0.001691,-2.920774,-1.156808,-0.002317
0.022307,0.220017,0.001691,-2.933847,-1.12323,-0.001956
0.023209,0.219008,0.001692,2.96881,1.026952,0.001766
0.024024,0.21792,0.001692,2.980965,0.990578,0.001282
0.024834,0.21683,0.001693,-3.011943,-0.891116,-0.000252
0.025529,0.215702,0.001693,-3.021955,-0.856185,-0.000788
0.026222,0.214574,0.001692,-3.048472,-0.755597,-0.001267
0.026816,0.213385,0.001691,-3.056866,-0.720482,-0.001816
0.027409,0.212195,0.00169,3.079521,0.619511,0.002845
0.027888,0.210977,0.001691,3.085947,0.586365,0.002228
0.028368,0.209758,0.001692,-3.103907,-0.484347,-0.001463
0.028375,0.209737,0.001692,-3.103352,-0.484464,-0.001304
0.028744,0.208488,0.001691,-3.108531,-0.449647,-0.001798
0.029114,0.207238,0.00169,-3.10715,-0.345166,0.00075
0.029115,0.207232,0.00169,-3.121182,-0.345949,-0.00217
0.029387,0.205889,0.001689,-3.125162,-0.306373,-0.003233
0.029652,0.204545,0.001687,3.134075,0.2035,0.004595
0.029788,0.203306,0.001688,3.135998,0.172864,0.003826
0.029924,0.202068,0.00169,3.137086,0.12677,0.003129
0.029938,0.201921,0.00169,3.140054,0.069084,0.002939
0.029965,0.200633,0.001691,3.140563,0.034537,0.002201
0.029993,0.199345,0.001692,3.140979,-0.060302,0.001486
0.029991,0.199311,0.001692,-3.139995,0.066274,-0.001512
0.029907,0.198038,0.001691,-3.139167,0.100592,-0.002261
0.029824,0.196764,0.00169,3.13493,-0.201981,0.002916
0.029622,0.195439,0.00169,3.132454,-0.237515,0.002917
0.029416,0.194114,0.00169,3.121898,-0.33845,0.002748
0.029086,0.192771,0.001691,3.117235,-0.380428,0.001695
0.028749,0.19143,0.001693,3.103285,-0.485719,0.000793
0.028673,0.19121,0.001693,3.10285,-0.489748,0.000759
0.028264,0.190028,0.001693,3.096154,-0.530603,0.000532
0.027846,0.18885,0.001694,3.078209,-0.626405,0.000305
0.027346,0.187731,0.001694,3.071715,-0.657928,0.000302
0.026846,0.186612,0.001694,3.052538,-0.74248,0.000332
0.026809,0.186542,0.001694,-3.048628,0.756369,-0.000534
0.02617,0.185391,0.001693,-3.039672,0.792182,-0.000968
0.025527,0.184241,0.001692,-3.011921,0.892833,-0.001326
0.02478,0.183142,0.001692,-3.00187,0.926019,-0.001707
0.024032,0.182043,0.001691,-2.969582,1.025161,-0.002017
0.023239,0.181074,0.001691,2.959228,-1.054681,0.002384
0.022445,0.180105,0.00169,2.927878,-1.138712,0.002752
0.021753,0.179378,0.00169,2.912883,-1.175489,0.002994
0.021039,0.178647,0.001689,2.89687,-1.214261,0.003159
0.02031,0.177932,0.001689,2.864562,-1.286679,0.002816
0.019439,0.177186,0.00169,2.851636,-1.315246,0.002657
0.018568,0.17644,0.00169,2.810274,-1.402942,0.002955
0.017413,0.175606,0.00169,2.78984,-1.442924,0.003061
0.016249,0.174784,0.001689,2.740323,-1.535159,0.003347
0.015091,0.174106,0.001688,2.720801,-1.569311,0.003884
0.01393,0.173433,0.001687,2.668315,-1.655216,0.003616
0.012773,0.172887,0.001688,2.649871,-1.684573,0.003495
0.011616,0.17234,0.001688,2.592701,-1.769828,0.002518
0.010451,0.171909,0.001689,2.575592,-1.795228,0.001828
0.009286,0.171477,0.00169,2.520485,-1.871914,0.000866
0.007911,0.171092,0.001692,2.494,-1.907788,-0.000205
0.006533,0.170721,0.001694,2.430315,-1.99059,1.9e-05
0.005293,0.170499,0.001694,2.408793,-2.01658,2.3e-05
0.004054,0.170278,0.001694,2.367645,-2.064821,0.000108
0.003929,0.170261,0.001694,-2.340372,2.094888,-0.000996
0.002546,0.170137,0.001693,-2.310744,2.128057,-0.001609
0.001162,0.170027,0.001692,2.241793,-2.199777,0.001214
-2e-06,0.170027,0.001692,2.221315,-2.220505,0.00118
-0.001166,0.170027,0.001692,2.155146,-2.28375,-0.000108
-0.00258,0.17014,0.001693,2.122891,-2.314431,-0.000652
-0.003992,0.170267,0.001695,-2.044683,2.384897,-8e-05
-0.005268,0.170495,0.001694,-2.018863,2.406901,-2.8e-05
-0.006543,0.170723,0.001694,-1.9439,2.466944,-0.001467
-0.006622,0.170744,0.001694,-1.936577,2.472572,-0.001781
-0.007956,0.171104,0.001692,-1.902058,2.500087,-0.002738
-0.009286,0.171478,0.00169,1.821257,-2.55873,0.002775
-0.010451,0.171909,0.001689,1.795762,-2.576219,0.00338
-0.011615,0.17234,0.001688,1.713126,-2.630637,0.002392
-0.01271,0.172857,0.001688,1.686214,-2.648013,0.00256
-0.013806,0.173375,0.001687,1.658086,-2.664723,0.000438
-0.01393,0.173434,0.001688,1.598809,-2.701141,0.001348
-0.015091,0.174105,0.001688,1.564915,-2.721326,0.001203
-0.016249,0.174783,0.001689,1.475403,-2.771247,0.001016
-0.017413,0.175606,0.00169,1.435617,-2.792165,0.000962
-0.018568,0.17644,0.00169,1.343755,-2.837906,0.001743
-0.019438,0.177184,0.00169,1.314539,-2.851442,0.001701
-0.020307,0.177928,0.001689,1.233211,-2.887138,0.000662
-0.021186,0.178798,0.00169,1.194735,-2.903412,0.000632
-0.021758,0.179382,0.00169,1.176512,-2.910999,0.000352
-0.022329,0.179966,0.001691,1.132378,-2.928823,0.000903
-0.022356,0.179996,0.001691,1.092755,-2.943578,-0.000111
-0.023163,0.18098,0.001691,1.059322,-2.956157,-0.000154
-0.023969,0.181966,0.001692,0.999546,-2.977418,0.000463
-0.024073,0.182103,0.001692,0.958973,-2.990572,-0.000283
-0.024801,0.183173,0.001693,0.926073,-3.001184,-0.00026
-0.025528,0.184242,0.001693,0.826447,-3.03039,-0.000176
-0.026148,0.185352,0.001694,0.79276,-3.039523,-0.000353
-0.026766,0.186462,0.001694,0.699079,-3.062701,0.000284
-0.027309,0.187651,0.001694,0.659787,-3.0714,0.000288
-0.027844,0.188844,0.001694,0.562803,-3.090636,0.000265
-0.028302,0.190137,0.001693,0.522063,-3.097627,0.000422
-0.02875,0.191434,0.001693,0.427625,-3.112037,0.001741
-0.028774,0.191525,0.001693,0.414968,-3.113726,0.002074
-0.029098,0.192819,0.001691,0.374992,-3.118027,0.002344
-0.029416,0.194115,0.001689,0.270614,-3.127925,0.000335
-0.02961,0.195361,0.001689,0.240502,-3.130336,0.000371
-0.029803,0.196608,0.001689,0.147214,-3.136005,-0.000938
-0.029903,0.197982,0.00169,0.106305,-3.138085,-0.000942
-0.029993,0.199357,0.001691,0.003082,-3.140332,0.001176
-0.029965,0.200643,0.00169,-0.03197,-3.139717,0.001189
-0.029937,0.20193,0.001689,-0.134485,-3.136566,0.000977
-0.029796,0.203237,0.001688,-0.169564,-3.134485,0.000856
-0.029652,0.204545,0.001687,-0.270362,-3.127184,-0.002767
-0.029386,0.205893,0.001689,-0.310161,-3.124264,-0.002494
-0.029113,0.20724,0.001691,-0.407201,-3.113719,-0.000319
-0.029111,0.207249,0.001691,-0.414862,-3.112766,-0.001046
-0.028738,0.208508,0.001692,-0.448833,-3.10832,-0.000961
-0.028365,0.209768,0.001692,-0.550722,-3.091995,0.000731
-0.027908,0.210928,0.001691,-0.582303,-3.085851,0.000769
-0.027451,0.212088,0.00169,-0.613694,-3.079577,-0.000415
-0.027405,0.212204,0.00169,-0.683678,-3.064958,-0.001726
-0.026812,0.213394,0.001692,-0.7191,-3.057265,-0.001548
-0.026217,0.214582,0.001692,-0.816781,-3.033118,-0.001839
-0.026165,0.214667,0.001693,-0.823556,-3.031165,-0.000765
-0.025499,0.21575,0.001693,-0.857079,-3.022065,-0.000794
-0.024832,0.216832,0.001694,-0.952412,-2.993457,-0.000146
-0.024776,0.216909,0.001694,-0.957605,-2.991573,0.001003
-0.023994,0.21796,0.001692,-0.992983,-2.979592,0.00067
-0.023208,0.21901,0.001692,-1.091368,-2.944665,-6.4e-05
-0.022372,0.219944,0.001691,-1.121189,-2.933236,-0.000159
-0.021534,0.220878,0.001691,-1.20535,-2.89954,-0.000509
-0.020816,0.221568,0.00169,-1.238573,-2.885468,-0.000708
-0.020089,0.222249,0.00169,-1.278055,-2.868064,-0.000568
-0.019441,0.222829,0.00169,-1.338468,-2.840183,-0.000334
-0.018426,0.223638,0.001689,-1.376458,-2.82156,-0.000469
-0.017402,0.224436,0.001688,-1.468516,-2.774231,-0.000239
-0.016248,0.225185,0.001686,-1.505282,-2.753725,-0.00063
-0.015088,0.225926,0.001685,-1.595887,-2.702522,-0.003443
-0.012763,0.227148,0.001686,-1.739772,-2.613479,-0.0058
-0.007952,0.228922,0.001695,1.986008,2.333288,0.165838
0.00528,0.229532,0.003389,2.446197,1.971182,-0.000188
0.009108,0.228554,0.003389,-2.560085,-1.820802,0.00012
0.011594,0.227639,0.003389,-2.63697,-1.70759,-5.4e-05
0.013997,0.226502,0.003389,2.708726,1.591351,0.000116
0.016317,0.225141,0.003389,2.775854,1.471011,0.000101
0.018338,0.223707,0.003389,2.822664,1.379188,-6e-06
0.019269,0.222975,0.003389,-2.850839,-1.319703,0.000108
0.019848,0.222476,0.003389,2.871835,1.273625,-3e-05
0.020618,0.221755,0.003389,2.883489,1.247007,-4.1e-05
0.021389,0.221034,0.003389,2.919983,1.158791,-1e-05
0.022301,0.220024,0.003389,2.933726,1.123522,-4e-05
0.023208,0.21901,0.003389,2.968381,1.028676,-0.00011
0.023281,0.218913,0.003389,-2.96977,-1.024578,0.000153
0.024061,0.217871,0.003389,2.982404,0.987273,-0.000124
0.024837,0.216825,0.003389,3.013298,0.888275,-0.000103
0.02553,0.215701,0.003389,3.023364,0.853668,-0.00011
0.02622,0.214577,0.003389,3.049785,0.753885,-8.3e-05
0.026818,0.213381,0.003389,3.058518,0.717636,-7.6e-05
0.027413,0.212184,0.003389,3.080465,0.616677,-7e-05
0.027892,0.210968,0.003389,3.086733,0.584486,-8.1e-05
0.02837,0.209752,0.003389,-3.103921,-0.484619,0.000113
0.028741,0.208502,0.003389,3.109407,0.448514,-5.1e-05
0.029111,0.207251,0.003389,-3.122568,-0.344513,2.5e-05
0.029366,0.205997,0.003389,3.126666,0.305874,1.2e-05
0.029614,0.204742,0.003389,3.129811,0.271801,3.3e-05
0.02965,0.204558,0.003389,3.135171,0.199596,4.1e-05
0.029796,0.203241,0.003389,3.137028,0.16647,6e-06
0.029938,0.201923,0.003389,3.140856,0.068016,-4.3e-05
0.029965,0.200641,0.003389,3.141409,0.033915,-5.8e-05
0.029993,0.19936,0.003389,-3.140775,0.068097,7.4e-05
0.029909,0.198074,0.003389,-3.139878,0.101381,4.3e-05
0.029826,0.196789,0.003389,3.135063,-0.20131,-2.4e-05
0.029625,0.195457,0.003389,3.132381,-0.239463,-4.6e-05
0.029419,0.194127,0.003389,3.122894,-0.342209,-5.5e-05
0.029087,0.192771,0.003389,3.118133,-0.383151,-9.4e-05
0.028745,0.191417,0.003389,-3.10375,0.485576,0.000116
0.028301,0.190134,0.003389,-3.096776,0.528681,0.000111
0.027848,0.188854,0.003389,3.078102,-0.627665,-0.000137
0.02735,0.187739,0.00339,3.071756,-0.658404,-0.000117
0.026852,0.186624,0.00339,-3.049714,0.754159,8.9e-05
0.026189,0.185426,0.00339,-3.040413,0.790556,4e-05
0.025521,0.184231,0.00339,-3.012943,0.889005,-4.6e-05
0.024782,0.183145,0.003389,-3.001832,0.925953,-0.000229
0.024044,0.182059,0.003389,-2.968404,1.028174,-0.000407
0.023267,0.181108,0.003389,-2.958446,1.056588,-0.000567
0.02249,0.180157,0.003388,2.929937,-1.13288,0.00051
0.02194,0.179567,0.003388,2.915665,-1.168825,0.0004
0.021376,0.178991,0.003389,2.908623,-1.186232,0.000349
0.020848,0.178452,0.003389,2.893429,-1.22322,0.000294
0.020307,0.177928,0.003389,2.866003,-1.285348,-8.3e-05
0.019444,0.177189,0.00339,2.851715,-1.317069,-0.000211
0.018581,0.176449,0.00339,-2.808586,1.407301,-1.5e-05
0.017414,0.175606,0.00339,-2.789888,1.443889,-7.6e-05
0.016238,0.174776,0.00339,-2.742575,1.532083,7e-06
0.01518,0.174157,0.003389,-2.723401,1.565939,-2.8e-05
0.014119,0.173543,0.003389,2.706267,-1.595529,-5e-06
0.013938,0.173438,0.003389,2.668354,-1.658159,-1e-06
0.012775,0.172887,0.003389,2.65046,-1.686611,-5e-06
0.011612,0.172339,0.003389,2.595475,-1.770055,-8e-06
0.010448,0.171908,0.003389,-2.577726,1.795784,3.3e-05
0.009284,0.171477,0.003389,-2.522326,1.872779,5.6e-05
0.007901,0.171089,0.003389,-2.495032,1.908977,7.3e-05
0.006514,0.170717,0.003389,2.430782,-1.990179,-0.000162
0.005248,0.170491,0.003389,2.408373,-2.01723,-0.000153
0.003983,0.170266,0.00339,2.340537,-2.09556,-0.000131
0.002575,0.17014,0.00339,2.310526,-2.128625,-0.000155
0.001166,0.170027,0.00339,-2.240727,2.201898,9.6e-05
-9.4e-05,0.170029,0.00339,-2.214381,2.228383,0.000107
-0.001353,0.170042,0.00339,-2.152992,2.287736,0.000112
-0.002669,0.170148,0.00339,-2.12172,2.316769,0.000111
-0.003984,0.170266,0.00339,-2.044174,2.385398,1.2e-05
-0.005248,0.170491,0.00339,-2.016936,2.408486,1e-06
-0.006512,0.170716,0.00339,-1.936877,2.473451,0.000165
-0.007904,0.171089,0.00339,-1.902029,2.500334,4.1e-05
-0.009291,0.171479,0.00339,1.823095,-2.558499,3e-06
-0.010449,0.171908,0.00339,-1.795911,2.577617,-0.000121
-0.011606,0.172336,0.00339,1.71231,-2.633841,-6.9e-05
-0.012769,0.172884,0.00339,1.683875,-2.652188,1.1e-05
-0.013931,0.173434,0.00339,-1.600588,2.703266,1e-05
-0.015083,0.1741,0.00339,-1.563886,2.724635,3.3e-05
-0.016232,0.174772,0.00339,1.471331,-2.775707,-0.000336
-0.017409,0.175603,0.00339,1.435025,-2.79469,-0.000243
-0.018578,0.176447,0.00339,-1.347749,2.837611,-0.000327
-0.019442,0.177186,0.00339,-1.316373,2.852366,-0.000367
-0.020305,0.177926,0.00339,1.237999,-2.887338,2.5e-05
-0.020938,0.178544,0.00339,1.199814,-2.903366,5.2e-05
-0.021556,0.179176,0.00339,1.179368,-2.911811,0.000609
-0.02233,0.179966,0.003389,1.092915,-2.945207,7.7e-05
-0.023186,0.181008,0.003389,1.058609,-2.957758,5.5e-05
-0.024039,0.182053,0.003389,0.961635,-2.990685,-0.000199
-0.024782,0.183144,0.003389,0.925988,-3.001994,-0.000111
-0.025524,0.184235,0.003389,-0.824512,3.03142,1.7e-05
-0.025581,0.184337,0.003389,-0.822005,3.032098,1.8e-05
-0.026217,0.185476,0.003389,-0.785426,3.041751,3e-05
-0.026849,0.186617,0.003389,-0.686551,3.065495,-0.000327
-0.027368,0.187782,0.003389,-0.65112,3.073205,-0.000322
-0.027883,0.188949,0.003389,-0.559718,3.091235,0.000389
-0.028317,0.19018,0.003389,-0.519933,3.098175,0.000391
-0.028744,0.191414,0.003389,-0.418013,3.113532,2.3e-05
-0.029062,0.19267,0.003389,-0.377641,3.118724,1.7e-05
-0.029371,0.193928,0.003389,-0.343831,3.122671,1e-05
-0.029416,0.19411,0.003389,-0.269665,3.129952,5e-06
-0.029624,0.195451,0.003389,-0.234239,3.132802,-0.000111
-0.029826,0.196793,0.003389,-0.135939,3.138615,1e-06
-0.02991,0.198075,0.003389,-0.101648,3.139902,2e-06
